Euclidean Train Loss,Hyperbolic Train Loss,Euclidean Test Loss,Hyperbolic Test Loss
0.03521508399036623,0.04199364697260241,0.036810312420129776,0.04323035106062889
0.035269181214032636,0.042033502771969766,0.037314753979444504,0.04312451556324959
0.03536777859253268,0.041984701829571876,0.03668942302465439,0.04306723177433014
0.03528954641472909,0.04198517806587681,0.03720509633421898,0.0430263988673687
0.03541751999047495,0.04186965945747591,0.03678840026259422,0.043142169713974
0.035205376004019094,0.04180444837097199,0.036838386207818985,0.04291997849941254
0.03510757661875217,0.041893936453327056,0.0369233638048172,0.04329412430524826
0.03520263431053008,0.041845667386247266,0.036913204938173294,0.04278425872325897
0.035126493342461124,0.04153501506774656,0.03684407100081444,0.04244326800107956
0.03499988346330581,0.04159710580302823,0.03727129474282265,0.04267711564898491
0.035198433024268,0.04155628611483882,0.03678792342543602,0.042603444308042526
0.035037048281200474,0.04141998194879101,0.03689023107290268,0.042564552277326584
0.03489491523754212,0.04167615381940719,0.036624956876039505,0.04300442337989807
0.035207359240420406,0.04163457152824248,0.03724315017461777,0.04261346533894539
0.03507775554974233,0.041360589405221325,0.036839809268713,0.04267328977584839
0.03484682961096687,0.04142450517223727,0.03682227060198784,0.042274005711078644
0.03494095393726902,0.041393460886132334,0.03647897392511368,0.04230005294084549
0.034991517903343324,0.04125086109965078,0.037574008107185364,0.04215186461806297
0.034991517903343324,0.04137522943558231,0.037574008107185364,0.042624231427907944
0.034991517903343324,0.04125901732233263,0.037574008107185364,0.042439430952072144
0.034991517903343324,0.041366436789112705,0.037574008107185364,0.04235397279262543
0.034991517903343324,0.04125079716886244,0.037574008107185364,0.0422995425760746
0.034991517903343324,0.04128362226390069,0.037574008107185364,0.04233122617006302
0.034991517903343324,0.0413038858002232,0.037574008107185364,0.04239674285054207
0.034991517903343324,0.0411912968322154,0.037574008107185364,0.04220249131321907
0.034991517903343324,0.04125216435040197,0.037574008107185364,0.04216843098402023
0.034991517903343324,0.04106139307541232,0.037574008107185364,0.0421285405755043
0.034991517903343324,0.04117962285395591,0.037574008107185364,0.042111147195100784
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
0.034991517903343324,0.04105009835573935,0.037574008107185364,0.04263049736618996
