Euclidean Train Loss,Hyperbolic Train Loss,Euclidean Test Loss,Hyperbolic Test Loss
0.08886368308336504,0.20277174874659507,0.07998276501893997,0.14552192389965057
0.07564839744760145,0.14383611395474402,0.07274731248617172,0.12207307666540146
0.06982805243422908,0.13555173167297918,0.06797455251216888,0.11056611686944962
0.061348354263651754,0.16739269129691586,0.05744769051671028,0.1101340651512146
0.05621653302542625,0.11064268095839408,0.0561487041413784,0.09403596073389053
0.05544626869020924,0.12240333614810821,0.05529220774769783,0.09138970822095871
0.0540145612772434,0.09910965518605325,0.05282990634441376,0.08251236379146576
0.05152232776726446,0.0820590099019389,0.050841137766838074,0.07389158755540848
0.049948973160597585,0.07921242545689305,0.049211759120225906,0.0716232880949974
0.047583744290374944,0.07456462974509885,0.04606836661696434,0.06880538910627365
0.04442250944914356,0.06909245901530789,0.04305501654744148,0.06681133806705475
0.0423691894017881,0.07139621482741448,0.04169810935854912,0.06599415093660355
0.0410244551397139,0.0689183194791117,0.040617212653160095,0.0654648095369339
0.04018682938429617,0.0664086451213206,0.04001563414931297,0.06453173607587814
0.03947448718451684,0.0668066383129166,0.039535682648420334,0.06409282237291336
0.03894226950022482,0.0638419327235991,0.0391545370221138,0.06310945004224777
0.038457529078568184,0.0635730647031338,0.038663335144519806,0.06251952052116394
0.03809967228481846,0.0624554606695329,0.038430046290159225,0.061853427439928055
0.03772509086035913,0.061141834143669374,0.03786257281899452,0.06093069165945053
0.037499476344354694,0.06063793635656757,0.03772721067070961,0.0601908378303051
0.03715963661670685,0.05982435194234694,0.03747938945889473,0.05931900069117546
0.036868651788080894,0.05877537700918413,0.03729454427957535,0.058389149606227875
0.03671760857105255,0.057578738538488265,0.03724927455186844,0.057294316589832306
0.03647796341007756,0.05643063831713892,0.037017129361629486,0.05612228810787201
0.03620003968957932,0.05535015980562856,0.036749571561813354,0.05485880374908447
0.03601803534453915,0.05404576527014855,0.03670945763587952,0.05381730571389198
0.03596526997223977,0.05298569858554871,0.03657292574644089,0.05288160592317581
0.03578735251099833,0.05225629311415457,0.0364593081176281,0.052221667021512985
0.03551286218627807,0.051315661519765854,0.03619949147105217,0.05134006217122078
0.035388012807215416,0.050756013321299705,0.03604350611567497,0.05079014599323273
0.03528412587700352,0.05016892331261789,0.03590942546725273,0.05017457902431488
0.03518992253849583,0.04963977202292411,0.03585003688931465,0.04972703009843826
0.03505858256211204,0.049100250125892704,0.03571292757987976,0.04928794875741005
0.03486950947873054,0.04879678413271904,0.03567881882190704,0.049010202288627625
0.034821291724520344,0.048404946322402644,0.0355701819062233,0.048728134483098984
0.03464104673795162,0.04821744044461558,0.035504765808582306,0.04853782430291176
0.03457942208455455,0.04795525847904144,0.035541731864213943,0.04831381514668465
0.03445429541170597,0.04767091500182306,0.0353565588593483,0.04813414439558983
0.034329385226291996,0.04742360295307252,0.035296130925416946,0.047839224338531494
0.03425282131760351,0.047202933099000685,0.035161346197128296,0.04765200987458229
0.03421158649988713,0.04708774171529278,0.03510696813464165,0.047405630350112915
0.034187972846050414,0.04676655043036707,0.035014282912015915,0.04719403386116028
0.03398163436401275,0.046555225406923605,0.03516692295670509,0.04701359197497368
0.033984091613561876,0.04640010744333267,0.034987203776836395,0.04685528948903084
0.03384461686495812,0.04634222376250451,0.03498896583914757,0.04678855091333389
0.03382610776011021,0.04609118966806319,0.034736357629299164,0.046576883643865585
0.03371349794249381,0.04594451032819286,0.034851331263780594,0.046481743454933167
0.033641290099870776,0.04579432284639728,0.034701280295848846,0.046408988535404205
0.03357059081956264,0.04565737624802897,0.034857213497161865,0.046335358172655106
0.0334936824416922,0.04551718612351725,0.034684959799051285,0.0462774932384491
0.03341053396223053,0.04558918024263074,0.03461502492427826,0.04620020464062691
0.0334183689086668,0.04541119704804113,0.034634992480278015,0.046166736632585526
0.03332419170727653,0.0452806310307595,0.034484438598155975,0.04606671258807182
0.03329217566117164,0.045226952842166344,0.03439776599407196,0.04601235315203667
0.033182216087175954,0.04521083711616455,0.034464504569768906,0.04590248316526413
0.03321659282570885,0.04522079313474317,0.03439583629369736,0.045833513140678406
0.03308656228886497,0.04507279119664623,0.034323349595069885,0.04579230025410652
0.03300292104963334,0.04491306721202789,0.034356024116277695,0.04569856822490692
0.033075786646335356,0.04491719303111876,0.034346941858530045,0.045613061636686325
0.03299775070721103,0.04486827263909002,0.03420143201947212,0.04557491093873978
0.032923625001022895,0.044809459438247067,0.034252747893333435,0.04557615891098976
0.03279179731203664,0.04475845480638166,0.034269556403160095,0.04561135545372963
0.03282347657988148,0.04462597807568888,0.03424561768770218,0.045424241572618484
0.03274711575959959,0.04459602998629693,0.034229427576065063,0.04537045583128929
0.03269109129905701,0.04454091924332803,0.034151799976825714,0.045292045921087265
0.03272218581649565,0.044413968440025084,0.03420029208064079,0.04519814997911453
0.03268201859487641,0.04435193478580444,0.03409581258893013,0.04512465372681618
0.03259910090315726,0.04431253443321874,0.03412901982665062,0.04505772516131401
0.03256312655585428,0.044240294324774894,0.03389512002468109,0.044973183423280716
0.03235940779409101,0.044195547579757626,0.033947672694921494,0.04490581527352333
0.032423699875512434,0.04408000637927363,0.033881254494190216,0.04483116418123245
0.03243049270203037,0.04402391780768671,0.03395301476120949,0.04475269839167595
0.0324369291023862,0.04387831663893115,0.03397747874259949,0.04466145113110542
0.032399177971866824,0.043848690967406,0.03403177112340927,0.044558264315128326
0.03228508074197077,0.04378244244763928,0.03398706391453743,0.0444851815700531
0.032310875072594614,0.04361426253472605,0.03386542946100235,0.04432094842195511
0.03222883474682608,0.04351735331358448,0.03377692773938179,0.04419661685824394
0.032164511901717034,0.04347719011768218,0.03385641425848007,0.044111426919698715
0.032206252337463444,0.04338717112137425,0.03383834287524223,0.044027701020240784
0.032200697028348525,0.04324664031305621,0.03375561162829399,0.043971095234155655
0.032080940902233124,0.04310097497317099,0.033889055252075195,0.04384400695562363
0.03217898717811031,0.0431021859328593,0.03366925194859505,0.043710704892873764
0.032147503788432764,0.0429858744384781,0.03370899334549904,0.043710436671972275
0.032068628937967365,0.04292327009381786,0.03373998776078224,0.0435703843832016
0.032082526614108396,0.04283584678365338,0.033706095069646835,0.043532054871320724
0.03206876815567093,0.04271038705783506,0.03371064364910126,0.043411463499069214
0.03201592827756559,0.04263107418533294,0.033601753413677216,0.04331900551915169
0.032068760104237065,0.042550588567410744,0.033551812171936035,0.04320571944117546
0.0320081599657574,0.04238308136982302,0.033584851771593094,0.043230995535850525
0.03198984505668763,0.04238378556986009,0.033728644251823425,0.0430748350918293
0.03185552268499328,0.04229654672165071,0.0334499292075634,0.04305078089237213
0.03189826125819837,0.04228042126182587,0.03366861119866371,0.04296810179948807
0.031899257593097224,0.04212271362062423,0.03356349840760231,0.04288678616285324
0.031791611965144836,0.042071682671385426,0.03345254436135292,0.042826563119888306
0.03194876351664143,0.04202250907978704,0.03349006921052933,0.042740121483802795
0.03181771435324223,0.04194302820870953,0.0334906280040741,0.042736414819955826
0.031804503212052006,0.04189414170480544,0.03345615416765213,0.042785461992025375
0.03179469872866907,0.04186385581570287,0.03351939097046852,0.04263610765337944
0.03169253029890599,0.04179046170846108,0.03353589400649071,0.042600952088832855
0.031780887995996786,0.041760204660315665,0.03347599506378174,0.04248875752091408
