Euclidean Train Loss,Hyperbolic Train Loss,Euclidean Test Loss,Hyperbolic Test Loss
0.08806794064660226,0.2436455613182437,0.08085984736680984,0.15552937984466553
0.0775269688137116,0.14028020010840508,0.07721452414989471,0.118618905544281
0.07277822951155324,0.13030443604915373,0.06894993036985397,0.10554239898920059
0.06193395848235776,0.10371769099466262,0.05752496048808098,0.0954822301864624
0.05517219331475996,0.098645273716219,0.05373270809650421,0.0871104970574379
0.05346724535188367,0.08330009733476947,0.052964214235544205,0.07892300188541412
0.05269963786967339,0.07599534671152791,0.05216585472226143,0.07265959680080414
0.051991477127998106,0.07177029838485102,0.051372427493333817,0.06868844479322433
0.051224408491003896,0.06814918703129215,0.050577111542224884,0.06693065166473389
0.05051106106369726,0.06778661978821601,0.050011757761240005,0.06614195555448532
0.04987216716812503,0.06607758554239426,0.04933389276266098,0.06550578027963638
0.049126550795570496,0.06511236883459552,0.04885314032435417,0.06498166918754578
0.0485214110343687,0.06441112679819908,0.04821699857711792,0.06447979807853699
0.04827075583800193,0.06390955827889903,0.04821858927607536,0.06410399079322815
0.047608269078116265,0.06350805249906355,0.04770907387137413,0.06360000371932983
0.04719842850200592,0.062408562268941634,0.04733790457248688,0.06283865123987198
0.04709388039285137,0.062034214336064555,0.04709985852241516,0.06219105422496796
0.04681939223120289,0.06107781623159685,0.046890728175640106,0.061209410429000854
0.04643900740531183,0.06015922513700301,0.046837449073791504,0.06002910062670708
0.04634236700592503,0.059037279938497854,0.046676717698574066,0.058775778859853745
0.04609244977754931,0.05760565075662828,0.04642375558614731,0.057376645505428314
0.04586011988501395,0.05625248508107278,0.046152811497449875,0.05618667975068092
0.04568806903496865,0.05519924372915299,0.04596637561917305,0.055025964975357056
0.04524436653141053,0.05417571421111784,0.04581868648529053,0.0541161485016346
0.04511201549922266,0.05315134842549601,0.04559217020869255,0.053204312920570374
0.04490857018578437,0.05232765777937828,0.045557424426078796,0.0524362213909626
0.044687561089954066,0.051506508261926716,0.04520172253251076,0.051507722586393356
0.04467489690549912,0.05069235159504798,0.04519861564040184,0.050575364381074905
